id,rest_id,date,time
5724,9363444,03/08/2019,04:30:00
5725,3286859,02/06/2019,01:00:00
5726,5911892,03/26/2019,01:30:00
5727,2048663,01/26/2019,10:30:00
5728,1065189,02/19/2019,08:30:00
5729,6583000,01/28/2019,03:30:00
5730,1829005,01/26/2019,02:15:00
5731,1512955,02/04/2019,08:00:00
5732,3191366,01/15/2019,07:15:00
5733,3978468,01/24/2019,08:15:00
5734,2636055,03/26/2019,07:00:00
5735,8558454,01/20/2019,03:30:00
5736,7407114,02/10/2019,04:00:00
5737,2007609,01/11/2019,10:00:00
5738,7768117,01/13/2019,10:30:00
5739,7600495,02/22/2019,01:00:00
5740,5977965,02/06/2019,07:15:00
5741,8363515,03/17/2019,06:30:00
5742,9282974,02/09/2019,09:30:00
5743,9329111,01/17/2019,02:30:00
5744,1464614,02/16/2019,09:00:00
5745,9787148,03/03/2019,01:30:00
5746,2852988,03/26/2019,08:30:00
5747,9679850,02/19/2019,10:00:00
5748,5362450,01/16/2019,05:15:00
5749,1523827,02/06/2019,09:30:00
5750,9221123,03/25/2019,01:15:00
5751,7603098,02/18/2019,08:30:00
5752,9745701,01/22/2019,06:30:00
5753,940779,03/05/2019,05:30:00
5754,3905074,01/03/2019,04:00:00
5755,1365107,03/11/2019,06:00:00
5756,1096869,01/22/2019,06:30:00
5757,5566561,02/06/2019,04:00:00
5758,5295906,02/10/2019,08:00:00
5759,2459755,03/01/2019,05:15:00
5760,5633028,03/13/2019,09:00:00
5761,6577006,03/29/2019,08:00:00
5762,5416115,02/27/2019,02:15:00
5763,8939455,03/16/2019,09:15:00
5764,9856857,02/09/2019,10:00:00
5765,8710879,01/22/2019,10:30:00
5766,6653355,03/28/2019,07:15:00
5767,7391411,01/27/2019,04:30:00
5768,4066375,01/27/2019,06:15:00
5769,1091379,03/23/2019,08:00:00
5770,9089439,03/18/2019,10:30:00
5771,1805189,03/22/2019,10:30:00
5772,6361112,02/11/2019,02:00:00
5773,333662,02/16/2019,06:00:00
5774,5783259,03/05/2019,07:15:00
5775,7550971,03/10/2019,08:15:00
5776,7190847,03/28/2019,02:30:00
5777,6721911,01/06/2019,05:00:00
5778,4863185,01/09/2019,06:30:00
5779,2317036,02/01/2019,08:15:00
5780,4105551,01/09/2019,02:30:00
5781,1851492,02/26/2019,05:30:00
5782,1460397,02/10/2019,05:15:00
5783,5147499,02/20/2019,01:30:00
5784,128847,03/26/2019,03:00:00
5785,2167529,03/06/2019,02:00:00
5786,6366023,01/17/2019,07:15:00
5787,7396346,02/22/2019,08:00:00
5788,7642531,01/12/2019,03:15:00
5789,511845,03/25/2019,07:30:00
5790,3875442,02/06/2019,09:00:00
5791,327276,03/09/2019,02:30:00
5792,9798011,02/11/2019,10:15:00
5793,2281585,03/24/2019,03:15:00
5794,267647,02/21/2019,01:00:00
5795,3346628,02/16/2019,07:30:00
5796,8935522,02/10/2019,08:00:00
5797,8135153,02/16/2019,03:00:00
5798,2242004,02/21/2019,04:30:00
5799,6634841,01/17/2019,03:00:00
5800,9138848,02/01/2019,03:00:00
5801,2636641,01/23/2019,04:00:00
5802,5064482,03/21/2019,06:15:00
5803,8365553,01/11/2019,03:15:00
5804,6936653,03/22/2019,10:15:00
5805,7024079,02/09/2019,07:00:00
5806,7340537,01/23/2019,01:00:00
5807,4109038,02/16/2019,01:15:00
5808,4725759,02/01/2019,07:30:00
5809,8987078,01/30/2019,01:30:00
5810,4536645,03/05/2019,06:00:00
5811,1429233,02/18/2019,05:30:00
5812,7022904,02/22/2019,04:30:00
5813,3942951,02/05/2019,05:00:00
5814,673900,01/21/2019,01:00:00
5815,3381185,01/04/2019,09:00:00
5816,2698612,01/04/2019,06:30:00
5817,8512194,01/09/2019,07:00:00
5818,6130677,02/21/2019,10:00:00
5819,9205384,01/23/2019,02:15:00
5820,8545411,03/01/2019,05:30:00
5821,9883495,01/10/2019,09:00:00
5822,8441117,03/11/2019,03:15:00
5823,9134392,03/04/2019,03:30:00
5824,9772772,02/07/2019,05:00:00
5825,4877070,03/21/2019,08:30:00
5826,6934899,02/26/2019,09:15:00
5827,8532983,03/02/2019,02:00:00
5828,5319575,03/19/2019,09:00:00
5829,2887508,01/23/2019,05:15:00
5830,1200544,01/06/2019,05:15:00
5831,566027,03/06/2019,08:15:00
5832,5366980,01/29/2019,10:15:00
5833,663465,03/03/2019,04:15:00
5834,8993319,01/12/2019,10:00:00
5835,5412766,02/28/2019,06:15:00
5836,9811784,03/03/2019,05:00:00
5837,2634474,02/14/2019,05:30:00
5838,7211767,02/16/2019,07:00:00
5839,1169795,01/10/2019,04:00:00
5840,6074294,01/09/2019,05:00:00
5841,7348548,02/09/2019,02:30:00
5842,9969654,02/04/2019,09:15:00
5843,1337100,03/27/2019,08:30:00
5844,2300680,01/25/2019,05:30:00
5845,870070,01/12/2019,04:15:00
5846,279050,03/03/2019,02:15:00
5847,5921234,02/18/2019,07:15:00
5848,9215735,02/07/2019,01:00:00
5849,1284266,03/09/2019,03:00:00
5850,1684793,01/07/2019,09:00:00
5851,2585217,03/05/2019,04:00:00
5852,1372689,02/24/2019,08:00:00
5853,8533753,01/14/2019,10:15:00
5854,2036129,01/28/2019,06:30:00
5855,5596486,02/19/2019,08:00:00
5856,6930653,01/25/2019,05:00:00
5857,7825599,02/05/2019,07:00:00
5858,3951096,01/06/2019,10:15:00
5859,8547817,03/14/2019,02:15:00
5860,3766614,03/23/2019,03:15:00
5861,7764474,02/22/2019,02:30:00
5862,4536040,03/21/2019,05:15:00
5863,1930557,03/19/2019,06:00:00
5864,4176721,01/08/2019,10:15:00
5865,9610603,03/09/2019,02:00:00
5866,8707731,01/10/2019,01:15:00
5867,2665484,01/11/2019,09:15:00
5868,8508363,03/23/2019,06:30:00
5869,1306001,03/17/2019,06:00:00
5870,3819541,02/27/2019,07:30:00
5871,7511401,03/16/2019,01:30:00
5872,7054991,01/26/2019,08:15:00
5873,2458231,02/01/2019,03:15:00
5874,5743427,01/21/2019,04:15:00
5875,4298513,02/04/2019,10:30:00
5876,4639931,01/19/2019,10:00:00
5877,6729265,02/15/2019,01:15:00
5878,5654310,03/16/2019,02:15:00
5879,9750225,03/10/2019,07:30:00
5880,6074687,03/13/2019,10:30:00
5881,2710086,03/23/2019,10:30:00
5882,3813484,02/28/2019,02:30:00
5883,7812639,02/04/2019,08:15:00
5884,4382146,01/19/2019,01:30:00
5885,3751519,01/30/2019,02:15:00
5886,7530969,03/04/2019,08:00:00
5887,6206558,03/16/2019,05:15:00
5888,2634717,02/06/2019,09:30:00
5889,1248566,02/02/2019,06:30:00
5890,4882491,02/06/2019,01:15:00
5891,2915028,02/13/2019,06:30:00
5892,4453676,02/21/2019,10:30:00
5893,74181,01/12/2019,08:00:00
5894,6719735,02/25/2019,02:15:00
5895,9805033,02/19/2019,09:00:00
5896,6806917,02/04/2019,02:30:00
5897,6615186,03/02/2019,08:15:00
5898,5058006,03/10/2019,09:30:00
5899,506810,03/20/2019,03:00:00
5900,3029192,02/01/2019,04:30:00
5901,4476094,03/21/2019,10:00:00
5902,2277758,02/09/2019,10:30:00
5903,6751433,01/20/2019,03:15:00
5904,2533466,01/06/2019,09:15:00
5905,4672164,02/23/2019,07:00:00
5906,6065753,01/29/2019,09:00:00
5907,2175153,01/20/2019,10:15:00
5908,6654737,03/08/2019,05:30:00
5909,6881614,02/01/2019,01:30:00
5910,941712,01/02/2019,09:00:00
5911,4262785,03/20/2019,07:30:00
5912,1264278,02/09/2019,09:15:00
5913,6346018,02/01/2019,09:30:00
5914,2059777,03/18/2019,08:00:00
5915,8651516,03/30/2019,06:15:00
5916,3214988,03/21/2019,03:30:00
5917,1927643,02/20/2019,05:30:00
5918,7496940,01/21/2019,01:00:00
5919,5777516,03/07/2019,01:30:00
5920,9548285,03/25/2019,07:15:00
5921,4243879,03/07/2019,03:00:00
5922,6442266,01/07/2019,08:00:00
5923,1961024,03/11/2019,10:15:00
5924,5608128,01/01/2019,01:15:00
5925,8308405,03/16/2019,02:15:00
5926,2278200,03/28/2019,06:00:00
5927,7301273,03/28/2019,10:15:00
5928,3300592,03/07/2019,03:30:00
5929,2276837,02/26/2019,08:00:00
5930,3777476,03/26/2019,04:30:00
5931,5525704,01/14/2019,09:30:00
5932,8143947,02/15/2019,07:30:00
5933,6188538,03/15/2019,10:15:00
5934,9830581,03/20/2019,10:15:00
5935,7046696,03/28/2019,03:00:00
5936,6145389,02/03/2019,07:15:00
5937,3964970,02/25/2019,05:30:00
5938,2323419,01/31/2019,09:30:00
5939,9703724,02/19/2019,04:00:00
5940,7933651,02/14/2019,06:30:00
5941,9937906,03/24/2019,06:30:00
5942,9132173,01/22/2019,05:00:00
5943,6312138,03/09/2019,05:30:00
5944,8002724,01/13/2019,07:30:00
5945,1380655,01/09/2019,01:00:00
5946,7775427,02/01/2019,02:30:00
5947,9653652,01/20/2019,09:15:00
5948,4753604,02/07/2019,04:00:00
5949,6678761,03/10/2019,07:00:00
5950,1246753,02/23/2019,01:30:00
5951,670576,01/11/2019,03:30:00
5952,9539985,03/10/2019,08:00:00
5953,5407054,01/14/2019,02:30:00
5954,8967775,01/17/2019,03:00:00
5955,4556881,02/12/2019,07:30:00
5956,5627546,03/02/2019,04:15:00
5957,2024223,01/20/2019,02:30:00
5958,4661472,01/01/2019,10:15:00
5959,7101580,03/02/2019,06:15:00
5960,6178621,03/16/2019,05:30:00
5961,8399247,01/11/2019,05:00:00
5962,5429610,03/16/2019,06:15:00
5963,2784713,03/08/2019,03:00:00
5964,4045023,01/05/2019,06:00:00
5965,6984251,01/24/2019,01:30:00
5966,3513547,02/22/2019,05:15:00
5967,425914,02/19/2019,04:00:00
5968,7698488,02/23/2019,02:15:00
5969,7175518,01/09/2019,02:15:00
5970,8235658,02/26/2019,03:15:00
5971,4590604,03/30/2019,05:15:00
5972,5349876,02/04/2019,05:00:00
5973,6243422,02/11/2019,07:30:00
5974,6362380,01/25/2019,04:00:00
5975,5290567,01/25/2019,05:15:00
5976,9529817,01/04/2019,08:00:00
5977,6553371,03/23/2019,05:30:00
5978,4363668,02/06/2019,09:15:00
5979,4482041,03/15/2019,08:00:00
5980,2458715,02/19/2019,03:00:00
5981,2135645,02/21/2019,05:00:00
5982,246005,03/24/2019,06:15:00
5983,6771019,02/12/2019,01:30:00
5984,6010416,03/20/2019,01:30:00
5985,6522782,01/01/2019,09:30:00
5986,6452592,02/01/2019,07:30:00
5987,4709314,03/08/2019,04:30:00
5988,1643592,02/09/2019,07:00:00
5989,7037674,01/24/2019,01:15:00
5990,4284475,03/21/2019,02:00:00
5991,9538565,02/26/2019,03:15:00
5992,5875862,02/07/2019,10:00:00
5993,2396427,02/26/2019,01:00:00
5994,4832507,02/23/2019,09:00:00
5995,1162266,02/04/2019,05:15:00
5996,9816770,01/16/2019,07:30:00
5997,7396445,01/04/2019,10:15:00
5998,9309425,03/05/2019,05:30:00
5999,8111525,03/25/2019,10:00:00
6000,2384864,01/11/2019,08:30:00
6001,2787593,01/20/2019,02:30:00
6002,1027458,03/22/2019,07:30:00
6003,1259474,01/12/2019,04:15:00
6004,5784572,03/29/2019,10:15:00
6005,1018921,03/21/2019,04:15:00
6006,7438588,02/16/2019,06:15:00
6007,3318447,02/22/2019,08:30:00
6008,8894079,01/21/2019,03:00:00
6009,7812638,01/15/2019,10:30:00
6010,7779615,01/01/2019,07:00:00
6011,778977,01/17/2019,06:15:00
6012,2527967,03/16/2019,06:30:00
6013,5540158,01/13/2019,07:15:00
6014,9051984,02/04/2019,04:30:00
6015,2453546,02/19/2019,05:00:00
6016,7904640,03/09/2019,04:15:00
6017,8008142,01/28/2019,06:30:00
6018,4023676,02/23/2019,07:00:00
6019,5031711,01/13/2019,01:30:00
6020,3309194,01/15/2019,05:30:00
6021,628950,01/01/2019,01:30:00
6022,2859780,03/07/2019,04:00:00
6023,5665050,01/07/2019,08:30:00
6024,5842647,03/02/2019,10:00:00
6025,4486338,02/16/2019,05:00:00
6026,7157744,02/18/2019,08:15:00
6027,221638,01/02/2019,05:30:00
6028,6360083,02/09/2019,08:30:00
6029,5844565,02/06/2019,10:00:00
6030,6268653,02/27/2019,09:30:00
6031,1701252,03/07/2019,04:30:00
6032,9012183,03/27/2019,05:00:00
6033,1952822,01/02/2019,09:15:00
6034,9696792,01/03/2019,07:00:00
6035,7473533,03/05/2019,01:00:00
6036,1232265,01/10/2019,06:00:00
6037,3292665,02/07/2019,05:30:00
6038,4571649,03/22/2019,02:30:00
6039,8487980,01/01/2019,08:30:00
6040,4996061,02/22/2019,03:30:00
6041,9454515,01/21/2019,03:00:00
6042,3529969,02/16/2019,02:00:00
6043,209228,01/07/2019,07:30:00
6044,480409,03/19/2019,05:30:00
6045,9994877,02/09/2019,06:15:00
6046,6396838,02/28/2019,07:15:00
6047,2542589,01/30/2019,02:15:00
6048,4969781,01/17/2019,09:00:00
6049,3545289,02/11/2019,03:00:00
6050,9399123,03/27/2019,06:00:00
6051,7775745,01/01/2019,06:15:00
6052,9402593,03/07/2019,08:00:00
6053,6563383,02/26/2019,09:30:00
6054,773007,03/29/2019,04:00:00
6055,3494156,03/25/2019,06:30:00
6056,7189482,02/15/2019,01:00:00
6057,2436712,02/27/2019,05:15:00
6058,8785915,01/09/2019,04:30:00
6059,6407602,02/28/2019,03:30:00
6060,7467906,01/24/2019,09:30:00
6061,3141790,01/10/2019,06:30:00
6062,2100724,03/23/2019,01:15:00
6063,8670391,03/15/2019,08:15:00
6064,592,01/09/2019,10:15:00
6065,9256879,01/18/2019,03:30:00
6066,5464685,01/09/2019,10:15:00
6067,2782779,01/20/2019,06:00:00
6068,7592832,02/27/2019,01:30:00
6069,686304,02/10/2019,10:30:00
6070,4376405,01/12/2019,03:00:00
6071,3799226,01/04/2019,06:30:00
6072,6111090,01/21/2019,07:00:00
6073,5541877,01/27/2019,02:15:00
6074,6398743,03/24/2019,08:00:00
6075,5738475,02/12/2019,03:00:00
6076,9829846,01/30/2019,01:00:00
6077,7484410,03/17/2019,09:15:00
6078,3038432,01/01/2019,04:00:00
6079,1749076,03/03/2019,03:30:00
6080,6768951,01/20/2019,09:00:00
6081,8895728,02/13/2019,06:30:00
6082,9687926,01/06/2019,02:00:00
6083,6476931,01/18/2019,10:15:00
6084,2467220,02/26/2019,05:15:00
6085,7622195,02/25/2019,01:00:00
6086,17384,01/11/2019,02:30:00
6087,5786230,01/17/2019,04:00:00
6088,7375154,02/22/2019,03:30:00
6089,725787,02/23/2019,09:15:00
6090,1711511,03/22/2019,01:30:00
6091,628557,02/08/2019,06:15:00
6092,1569303,02/19/2019,03:00:00
6093,3467549,03/27/2019,08:15:00
6094,2731264,01/17/2019,09:15:00
6095,4156873,01/25/2019,03:30:00
6096,1156383,01/09/2019,04:00:00
6097,6622557,03/23/2019,02:30:00
6098,9593657,02/11/2019,06:15:00
6099,7619701,01/15/2019,05:15:00
6100,2943677,03/24/2019,03:15:00
6101,9565795,01/22/2019,08:00:00
6102,8658995,02/15/2019,01:15:00
6103,6324890,03/09/2019,05:00:00
6104,8959652,02/28/2019,07:30:00
6105,302913,02/09/2019,04:15:00
6106,9971725,02/18/2019,09:00:00
6107,5148076,02/03/2019,04:15:00
6108,9018833,02/17/2019,05:00:00
6109,8201253,01/26/2019,07:30:00
6110,1777798,03/01/2019,06:30:00
6111,2111049,01/16/2019,08:00:00
6112,4435826,03/24/2019,08:15:00
6113,4427044,01/12/2019,06:15:00
6114,6955319,01/27/2019,02:00:00
6115,3018462,03/06/2019,10:00:00
6116,8101429,01/30/2019,05:30:00
6117,8461431,03/23/2019,03:30:00
6118,3664320,01/01/2019,08:15:00
6119,5368025,03/29/2019,04:15:00
6120,6009648,03/07/2019,05:00:00
6121,1807322,02/03/2019,02:15:00
6122,182079,01/02/2019,04:00:00
6123,2146056,02/21/2019,02:00:00
6124,7497527,03/26/2019,03:00:00
6125,7764314,01/11/2019,05:00:00
6126,3358686,01/07/2019,02:15:00
6127,9718534,02/15/2019,06:15:00
6128,2209413,03/21/2019,02:00:00
6129,6878800,03/17/2019,09:00:00
6130,3713762,02/04/2019,03:00:00
6131,1550346,01/06/2019,04:30:00
6132,9591573,03/12/2019,08:30:00
6133,7869055,01/27/2019,08:15:00
6134,1030511,03/23/2019,07:30:00
6135,6390107,03/08/2019,05:15:00
6136,47678,03/17/2019,08:00:00
6137,4371005,03/07/2019,06:00:00
6138,6050482,01/13/2019,01:15:00
6139,6356648,01/20/2019,07:15:00
6140,3237174,01/26/2019,08:15:00
6141,6766138,02/07/2019,06:30:00
6142,5783210,02/09/2019,03:30:00
6143,9727553,01/04/2019,10:00:00
6144,7022540,02/27/2019,05:00:00
6145,7939107,02/08/2019,01:30:00
6146,3758596,01/10/2019,06:15:00
6147,5526111,02/27/2019,10:15:00
6148,8284646,02/21/2019,03:15:00
6149,1216485,02/25/2019,01:15:00
6150,7291041,02/05/2019,02:30:00
6151,1995213,02/07/2019,02:00:00
6152,6644014,01/29/2019,07:30:00
6153,7699476,01/29/2019,09:15:00
6154,450913,01/07/2019,01:30:00
6155,2013819,02/28/2019,10:00:00
6156,7558586,03/23/2019,10:30:00
6157,67281,02/10/2019,08:00:00
6158,164270,01/19/2019,02:00:00
6159,6796668,02/19/2019,01:30:00
6160,2825812,01/23/2019,05:00:00
6161,1988033,01/29/2019,09:15:00
6162,2303457,03/16/2019,10:15:00
6163,524495,02/14/2019,05:30:00
6164,4747956,03/22/2019,07:00:00
6165,848131,03/17/2019,06:30:00
6166,941315,01/21/2019,01:15:00
6167,7592622,03/07/2019,07:30:00
6168,490295,02/04/2019,01:15:00
6169,6193452,03/02/2019,01:00:00
6170,3784752,01/18/2019,09:15:00
6171,8277349,01/01/2019,09:15:00
6172,2254037,02/27/2019,06:00:00
6173,2637458,01/23/2019,06:30:00
6174,1326079,03/22/2019,10:15:00
6175,3519305,01/07/2019,03:30:00
6176,287477,03/29/2019,07:00:00
6177,6458397,03/19/2019,08:00:00
6178,842198,01/22/2019,01:30:00
6179,3474273,02/25/2019,06:30:00
6180,7418143,01/30/2019,06:15:00
6181,4652569,02/18/2019,01:30:00
6182,4329117,03/22/2019,05:15:00
6183,3474232,01/27/2019,03:15:00
6184,1390484,03/29/2019,03:00:00
6185,1606034,02/09/2019,06:30:00
6186,6136423,01/19/2019,09:00:00
6187,7543278,02/04/2019,04:30:00
6188,5133923,01/21/2019,01:30:00
6189,1913084,01/13/2019,01:30:00
6190,8612363,03/23/2019,05:30:00
6191,6841715,02/13/2019,04:00:00
6192,2875619,02/19/2019,09:30:00
6193,8096622,01/07/2019,09:00:00
6194,891956,03/30/2019,03:30:00
6195,9333603,01/08/2019,05:00:00
6196,218514,02/16/2019,08:30:00
6197,8217322,01/28/2019,03:15:00
6198,4892798,03/04/2019,02:15:00
6199,7344452,03/16/2019,07:30:00
6200,8909023,03/26/2019,09:15:00
6201,7441678,03/03/2019,06:30:00
6202,7993936,01/15/2019,04:30:00
6203,2744783,01/18/2019,03:15:00
6204,3487054,01/23/2019,03:00:00
6205,6115577,01/26/2019,09:15:00
6206,7618145,01/30/2019,01:00:00
6207,4787286,01/19/2019,01:30:00
6208,9931878,03/03/2019,09:30:00
6209,5119151,02/07/2019,04:15:00
6210,958383,01/02/2019,03:15:00
6211,3600047,03/24/2019,09:30:00
6212,4483206,02/26/2019,02:00:00
6213,3078136,02/21/2019,06:00:00
6214,3846085,02/06/2019,06:00:00
6215,9282399,01/17/2019,08:15:00
6216,5705013,03/04/2019,01:15:00
6217,3236277,02/28/2019,10:00:00
6218,2820400,01/07/2019,07:00:00
6219,126544,03/09/2019,03:30:00
6220,6570363,03/17/2019,02:15:00
6221,9527565,01/06/2019,06:30:00
6222,6201800,01/04/2019,03:30:00
6223,9293247,02/21/2019,07:30:00
6224,175874,03/23/2019,03:15:00
6225,3361221,03/15/2019,04:30:00
6226,8960446,02/07/2019,03:15:00
6227,5597153,01/13/2019,10:00:00
6228,3306292,01/28/2019,05:00:00
6229,6371532,01/02/2019,05:30:00
6230,3199102,01/27/2019,10:15:00
6231,8812329,03/07/2019,04:00:00
6232,6555195,01/18/2019,08:30:00
6233,8701145,02/06/2019,07:00:00
6234,1869216,01/10/2019,10:30:00
6235,3060455,01/26/2019,08:30:00
6236,8731731,02/18/2019,10:30:00
6237,3549699,03/20/2019,03:00:00
6238,9193579,01/22/2019,09:00:00
6239,6808952,03/02/2019,08:00:00
6240,9656314,03/08/2019,03:30:00
6241,8894424,01/21/2019,07:30:00
6242,2927299,01/31/2019,01:30:00
6243,2026070,01/05/2019,05:30:00
6244,1449206,01/15/2019,09:00:00
6245,4024720,03/21/2019,02:00:00
6246,9590395,01/19/2019,01:15:00
6247,7922472,01/17/2019,08:30:00
6248,3131101,01/09/2019,06:00:00
6249,2472106,03/30/2019,02:15:00
6250,5390722,02/06/2019,02:00:00
6251,8448363,03/20/2019,04:15:00
6252,8425140,02/07/2019,07:00:00
6253,3255616,03/06/2019,10:00:00
6254,7196129,02/08/2019,05:00:00
6255,8799275,01/08/2019,03:15:00
6256,701673,02/02/2019,08:15:00
6257,2981937,03/10/2019,01:15:00
6258,3614337,03/10/2019,10:00:00
6259,2947098,02/16/2019,08:15:00
6260,2188007,02/23/2019,05:30:00
6261,1354705,01/11/2019,01:00:00
6262,2648039,03/25/2019,04:00:00
6263,4801113,02/24/2019,03:15:00
6264,6978268,03/15/2019,02:15:00
6265,1612812,01/28/2019,01:15:00
6266,2739024,03/16/2019,04:00:00
6267,3555034,01/07/2019,05:00:00
6268,6815540,01/22/2019,09:30:00
6269,6958181,02/17/2019,09:00:00
6270,5441548,03/01/2019,01:00:00
6271,4472053,03/13/2019,10:30:00
6272,935429,03/10/2019,08:30:00
6273,3197573,01/17/2019,02:30:00
6274,6679480,03/14/2019,01:00:00
6275,7977043,03/19/2019,08:30:00
6276,3408064,01/16/2019,04:30:00
6277,9704387,03/07/2019,04:00:00
6278,5169437,02/24/2019,08:15:00
6279,3510592,01/27/2019,10:15:00
6280,6833301,02/03/2019,06:00:00
6281,7229638,02/16/2019,08:30:00
6282,7125272,02/10/2019,09:30:00
6283,5649430,02/23/2019,06:30:00
6284,328907,02/19/2019,08:00:00
6285,9234006,02/05/2019,01:00:00
6286,9208963,03/17/2019,03:15:00
6287,4352573,03/30/2019,06:15:00
6288,6792392,02/11/2019,05:15:00
6289,3159308,02/10/2019,05:15:00
6290,258688,03/28/2019,03:00:00
6291,722595,01/19/2019,04:30:00
6292,6837134,01/13/2019,09:15:00
6293,8470391,02/01/2019,01:30:00
6294,7317594,03/09/2019,09:30:00
6295,9773350,02/19/2019,07:00:00
6296,647056,01/28/2019,04:30:00
6297,9322089,03/11/2019,04:15:00
6298,360823,02/11/2019,06:00:00
6299,4410587,01/19/2019,08:30:00
6300,3701243,03/09/2019,01:30:00
6301,13272,01/02/2019,02:15:00
6302,5356076,01/17/2019,08:15:00
6303,3206486,03/25/2019,09:00:00
6304,2984135,02/19/2019,02:30:00
6305,9564439,01/16/2019,01:15:00
6306,3319268,02/03/2019,09:00:00
6307,7525974,01/17/2019,03:30:00
6308,5147452,01/19/2019,02:15:00
6309,884912,01/31/2019,07:15:00
6310,5595681,03/23/2019,01:00:00
6311,3705895,03/22/2019,08:00:00
6312,5298066,01/28/2019,01:15:00
6313,9067249,01/28/2019,03:00:00
6314,9191714,01/03/2019,02:00:00
6315,4234683,01/12/2019,07:30:00
6316,4149943,01/15/2019,02:00:00
6317,7327092,02/21/2019,03:30:00
6318,6348905,01/01/2019,01:15:00
6319,9257882,03/11/2019,04:15:00
6320,2818223,01/30/2019,05:30:00
6321,5231368,02/15/2019,04:30:00
6322,5772967,03/28/2019,03:30:00
6323,6131199,02/23/2019,10:00:00
6324,7544295,03/06/2019,06:00:00
6325,7064483,03/28/2019,10:30:00
6326,1261444,03/08/2019,04:15:00
6327,4778230,01/11/2019,01:00:00
6328,441821,02/06/2019,03:00:00
6329,3252913,03/16/2019,08:00:00
6330,4567447,02/23/2019,02:15:00
6331,5520767,01/19/2019,06:15:00
6332,8777914,01/18/2019,07:00:00
6333,6066313,02/19/2019,05:00:00
6334,3587858,01/11/2019,03:15:00
6335,9522869,01/13/2019,06:30:00
6336,3870289,03/26/2019,10:00:00
6337,6604283,02/20/2019,02:15:00
6338,6972401,03/02/2019,02:15:00
6339,9085370,03/05/2019,07:30:00
6340,8069673,02/09/2019,05:00:00
6341,8053993,02/08/2019,02:00:00
6342,7277300,01/21/2019,07:00:00
6343,9067215,01/09/2019,10:15:00
6344,2007769,02/13/2019,05:30:00
6345,4441353,03/25/2019,10:00:00
6346,6063214,01/14/2019,07:30:00
6347,9123166,03/18/2019,07:30:00
6348,4707986,02/25/2019,10:15:00
6349,9164071,02/18/2019,10:30:00
6350,9640622,02/19/2019,03:15:00
6351,5997880,03/18/2019,08:15:00
6352,1826725,03/19/2019,03:30:00
6353,1548319,03/05/2019,05:15:00
6354,8843296,01/05/2019,02:30:00
6355,464580,03/23/2019,04:00:00
6356,9921182,02/11/2019,10:00:00
6357,2662232,03/03/2019,06:30:00
6358,2137547,03/01/2019,05:30:00
6359,1090352,01/23/2019,08:00:00
6360,5910935,02/23/2019,03:00:00
6361,7810696,03/05/2019,06:00:00
6362,9495487,02/28/2019,07:00:00
6363,2233613,03/17/2019,06:30:00
6364,582010,01/21/2019,07:15:00
6365,5246477,03/15/2019,07:00:00
6366,4975437,02/24/2019,10:30:00
6367,4172730,02/06/2019,01:30:00
6368,533662,03/22/2019,01:30:00
6369,767707,03/05/2019,07:15:00
6370,6644649,02/22/2019,01:00:00
6371,5529897,02/04/2019,03:15:00
6372,2207635,02/21/2019,03:30:00
6373,5205887,01/11/2019,10:00:00
6374,5395128,01/23/2019,01:00:00
6375,5285316,01/12/2019,05:00:00
6376,2111864,03/22/2019,08:30:00
6377,2283087,01/01/2019,04:00:00
6378,2632880,01/25/2019,09:00:00
6379,5791354,01/05/2019,01:15:00
6380,9786539,02/24/2019,06:00:00
6381,7838392,02/19/2019,10:15:00
6382,6216261,03/25/2019,10:15:00
6383,8323297,02/23/2019,06:30:00
6384,5294081,03/22/2019,07:30:00
6385,3768278,03/04/2019,07:00:00
6386,2955389,01/25/2019,02:30:00
6387,3210924,02/27/2019,06:30:00
6388,6408480,01/17/2019,09:30:00
6389,424950,03/12/2019,07:30:00
6390,7618091,02/16/2019,09:00:00
6391,6274582,02/17/2019,10:15:00
6392,5337781,01/08/2019,10:00:00
6393,7792766,01/10/2019,10:00:00
6394,6402911,01/31/2019,06:30:00
6395,3099959,03/30/2019,07:15:00
6396,1685481,01/23/2019,02:30:00
6397,9458452,01/26/2019,06:30:00
6398,6829667,02/18/2019,06:15:00
6399,5658539,02/21/2019,08:00:00
6400,2334921,01/12/2019,03:15:00
6401,6223473,03/22/2019,08:00:00
6402,5996439,02/26/2019,07:15:00
6403,4949348,01/27/2019,05:00:00
6404,1514001,01/30/2019,10:30:00
6405,9357782,01/25/2019,03:00:00
6406,3578502,01/01/2019,09:15:00
6407,4097632,02/24/2019,04:30:00
6408,4385539,01/09/2019,08:15:00
6409,517776,02/21/2019,06:30:00
6410,1335497,02/21/2019,05:30:00
6411,9535199,03/06/2019,02:00:00
6412,4075665,01/27/2019,04:00:00
6413,4597873,03/17/2019,01:00:00
6414,1050458,01/26/2019,04:15:00
6415,207712,03/05/2019,01:30:00
6416,9653946,03/06/2019,05:15:00
6417,3611349,03/17/2019,09:30:00
6418,8403058,03/22/2019,03:15:00
6419,9411873,02/14/2019,08:00:00
6420,8043633,03/22/2019,07:00:00
6421,5879440,03/13/2019,06:15:00
6422,8352317,01/07/2019,07:15:00
6423,2579396,03/21/2019,06:00:00
6424,1922675,01/09/2019,10:00:00
6425,702138,01/30/2019,08:30:00
